raceId,season,raceNumber,prixName,raceDate,driverId,constructorId,driverStartGridPos,driverFinalGridPos,driverFinalRank,driverRacePoints,driverLapCount,driverFatestLapNumber,driverFastestLapTime,driverFastestLapSpeed,constructorRacePoints,driverNumber,driverDateOfBirth,driverNationality,constructorName,constructorNationality,constructorChampionshipStandingPoints,constructorChampionshipStandingPosition,constructorChampionshipStandingWins,driverChampionshipStandingPoints,driverChampionshipStandingPosition,driverChampionshipStandingWins,circuitName,circuitLocation,circuitCountry,driverRaceResultStatus,driverName,driverAge,driverDnf,constructorDnf
35,2008,18,Brazilian Grand Prix,2008-11-02,14,9,14,0.0,20,0.0,0.0,0.0,\N,203.69010706057733,0.0,0.0,1971-03-27,British,Red Bull,Austrian,29.0,7.0,0.0,8.0,16.0,0.0,Autódromo José Carlos Pace,São Paulo,Brazil,Collision,David Coulthard,52.0,0,1
36,2007,1,Australian Grand Prix,2007-03-18,8,6,1,1.0,1,10.0,58.0,41.0,1:25.235,223.978,13.0,7.0,1979-10-17,Finnish,Ferrari,Italian,13.0,1.0,1.0,10.0,1.0,1.0,Albert Park Grand Prix Circuit,Melbourne,Australia,Finished,Kimi Räikkönen,43.0,0,1
36,2007,1,Australian Grand Prix,2007-03-18,4,1,2,2.0,2,8.0,58.0,20.0,1:26.314,221.178,14.0,14.0,1981-07-29,Spanish,McLaren,British,14.0,11.0,0.0,8.0,2.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,Finished,Fernando Alonso,42.0,0,1
36,2007,1,Australian Grand Prix,2007-03-18,1,1,4,3.0,3,6.0,58.0,20.0,1:26.351,221.083,14.0,44.0,1985-01-07,British,McLaren,British,14.0,11.0,0.0,6.0,3.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,Finished,Lewis Hamilton,38.0,0,1
36,2007,1,Australian Grand Prix,2007-03-18,2,2,3,4.0,4,5.0,58.0,37.0,1:26.722,220.137,5.0,0.0,1977-05-10,German,BMW Sauber,German,5.0,2.0,0.0,5.0,4.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,Finished,Nick Heidfeld,46.0,0,1
36,2007,1,Australian Grand Prix,2007-03-18,21,4,6,5.0,5,4.0,58.0,18.0,1:26.892,219.707,4.0,0.0,1973-01-14,Italian,Renault,French,4.0,3.0,0.0,4.0,5.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,Finished,Giancarlo Fisichella,50.0,0,1
36,2007,1,Australian Grand Prix,2007-03-18,13,6,22,6.0,6,3.0,58.0,28.0,1:27.044,219.323,13.0,19.0,1981-04-25,Brazilian,Ferrari,Italian,13.0,1.0,1.0,3.0,6.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,Finished,Felipe Massa,42.0,0,1
36,2007,1,Australian Grand Prix,2007-03-18,3,3,12,7.0,7,2.0,57.0,40.0,1:26.721,220.14,2.0,6.0,1985-06-27,German,Williams,British,2.0,4.0,0.0,2.0,7.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,+1 Lap,Nico Rosberg,38.0,0,1
36,2007,1,Australian Grand Prix,2007-03-18,23,7,9,8.0,8,1.0,57.0,42.0,1:27.796,217.444,1.0,0.0,1975-06-30,German,Toyota,Japanese,1.0,5.0,0.0,1.0,8.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,+1 Lap,Ralf Schumacher,48.0,0,1
36,2007,1,Australian Grand Prix,2007-03-18,15,7,8,9.0,9,0.0,57.0,45.0,1:28.034,216.857,1.0,0.0,1974-07-13,Italian,Toyota,Japanese,1.0,5.0,0.0,0.0,9.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,+1 Lap,Jarno Trulli,49.0,0,1
36,2007,1,Australian Grand Prix,2007-03-18,5,4,13,10.0,10,0.0,57.0,44.0,1:27.592,217.951,4.0,0.0,1981-10-19,Finnish,Renault,French,4.0,3.0,0.0,0.0,10.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,+1 Lap,Heikki Kovalainen,41.0,0,1
36,2007,1,Australian Grand Prix,2007-03-18,22,11,16,11.0,11,0.0,57.0,17.0,1:28.098,216.699,0.0,0.0,1972-05-23,Brazilian,Honda,Japanese,0.0,6.0,0.0,0.0,11.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,+1 Lap,Rubens Barrichello,51.0,0,1
36,2007,1,Australian Grand Prix,2007-03-18,11,8,10,12.0,12,0.0,57.0,20.0,1:28.487,215.746,0.0,0.0,1977-01-28,Japanese,Super Aguri,Japanese,0.0,7.0,0.0,0.0,12.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,+1 Lap,Takuma Sato,46.0,0,1
36,2007,1,Australian Grand Prix,2007-03-18,17,9,7,13.0,13,0.0,57.0,21.0,1:27.501,218.178,0.0,0.0,1976-08-27,Australian,Red Bull,Austrian,0.0,8.0,0.0,0.0,13.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,+1 Lap,Mark Webber,47.0,0,1
36,2007,1,Australian Grand Prix,2007-03-18,24,5,19,14.0,14,0.0,57.0,44.0,1:28.282,216.247,0.0,0.0,1980-08-06,Italian,AlphaTauri,Italian,0.0,9.0,0.0,0.0,14.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,+1 Lap,Vitantonio Liuzzi,43.0,0,1
36,2007,1,Australian Grand Prix,2007-03-18,18,11,14,15.0,15,0.0,57.0,42.0,1:28.387,215.991,0.0,22.0,1980-01-19,British,Honda,Japanese,0.0,6.0,0.0,0.0,15.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,+1 Lap,Jenson Button,43.0,0,1
36,2007,1,Australian Grand Prix,2007-03-18,19,8,11,16.0,16,0.0,56.0,41.0,1:28.489,215.742,0.0,0.0,1979-04-18,British,Super Aguri,Japanese,0.0,7.0,0.0,0.0,16.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,+2 Laps,Anthony Davidson,44.0,0,1
36,2007,1,Australian Grand Prix,2007-03-18,16,12,20,17.0,17,0.0,56.0,40.0,1:28.687,215.26,0.0,99.0,1983-01-11,German,Spyker,Dutch,0.0,10.0,0.0,0.0,17.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,+2 Laps,Adrian Sutil,40.0,0,1
36,2007,1,Australian Grand Prix,2007-03-18,25,3,15,0.0,18,0.0,48.0,24.0,1:28.303,216.196,2.0,0.0,1974-02-15,Austrian,Williams,British,2.0,4.0,0.0,0.0,0.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,Collision,Alexander Wurz,49.0,0,1
36,2007,1,Australian Grand Prix,2007-03-18,14,9,18,0.0,19,0.0,48.0,44.0,1:27.706,217.668,0.0,0.0,1971-03-27,British,Red Bull,Austrian,0.0,8.0,0.0,0.0,0.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,Collision,David Coulthard,52.0,0,1
36,2007,1,Australian Grand Prix,2007-03-18,9,2,5,0.0,20,0.0,36.0,19.0,1:26.642,220.341,5.0,88.0,1984-12-07,Polish,BMW Sauber,German,5.0,2.0,0.0,0.0,0.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,Gearbox,Robert Kubica,38.0,0,1
36,2007,1,Australian Grand Prix,2007-03-18,26,5,17,0.0,21,0.0,28.0,22.0,1:28.953,214.616,0.0,0.0,1983-01-24,American,AlphaTauri,Italian,0.0,9.0,0.0,0.0,0.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,Puncture,Scott Speed,40.0,0,1
36,2007,1,Australian Grand Prix,2007-03-18,27,12,21,0.0,22,0.0,10.0,9.0,1:30.899,210.022,0.0,0.0,1979-04-16,Dutch,Spyker,Dutch,0.0,10.0,0.0,0.0,0.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,Accident,Christijan Albers,44.0,0,1
37,2007,2,Malaysian Grand Prix,2007-04-08,4,1,2,1.0,1,10.0,56.0,42.0,1:36.861,206.014,18.0,14.0,1981-07-29,Spanish,McLaren,British,32.0,11.0,1.0,18.0,1.0,1.0,Sepang International Circuit,Kuala Lumpur,Malaysia,Finished,Fernando Alonso,42.0,0,1
37,2007,2,Malaysian Grand Prix,2007-04-08,1,1,4,2.0,2,8.0,56.0,22.0,1:36.701,206.355,18.0,44.0,1985-01-07,British,McLaren,British,32.0,11.0,1.0,14.0,3.0,0.0,Sepang International Circuit,Kuala Lumpur,Malaysia,Finished,Lewis Hamilton,38.0,0,1
37,2007,2,Malaysian Grand Prix,2007-04-08,8,6,3,3.0,3,6.0,56.0,40.0,1:37.228,205.237,10.0,7.0,1979-10-17,Finnish,Ferrari,Italian,23.0,1.0,1.0,16.0,2.0,1.0,Sepang International Circuit,Kuala Lumpur,Malaysia,Finished,Kimi Räikkönen,43.0,0,1
37,2007,2,Malaysian Grand Prix,2007-04-08,2,2,5,4.0,4,5.0,56.0,55.0,1:37.417,204.838,5.0,0.0,1977-05-10,German,BMW Sauber,German,10.0,2.0,0.0,10.0,4.0,0.0,Sepang International Circuit,Kuala Lumpur,Malaysia,Finished,Nick Heidfeld,46.0,0,1
37,2007,2,Malaysian Grand Prix,2007-04-08,13,6,1,5.0,5,4.0,56.0,42.0,1:37.199,205.298,10.0,19.0,1981-04-25,Brazilian,Ferrari,Italian,23.0,1.0,1.0,7.0,6.0,0.0,Sepang International Circuit,Kuala Lumpur,Malaysia,Finished,Felipe Massa,42.0,0,1
37,2007,2,Malaysian Grand Prix,2007-04-08,21,4,12,6.0,6,3.0,56.0,44.0,1:37.879,203.872,4.0,0.0,1973-01-14,Italian,Renault,French,8.0,3.0,0.0,7.0,5.0,0.0,Sepang International Circuit,Kuala Lumpur,Malaysia,Finished,Giancarlo Fisichella,50.0,0,1
37,2007,2,Malaysian Grand Prix,2007-04-08,15,7,8,7.0,7,2.0,56.0,40.0,1:38.016,203.587,2.0,0.0,1974-07-13,Italian,Toyota,Japanese,3.0,4.0,0.0,2.0,7.0,0.0,Sepang International Circuit,Kuala Lumpur,Malaysia,Finished,Jarno Trulli,49.0,0,1
37,2007,2,Malaysian Grand Prix,2007-04-08,5,4,11,8.0,8,1.0,56.0,41.0,1:37.810,204.015,4.0,0.0,1981-10-19,Finnish,Renault,French,8.0,3.0,0.0,1.0,9.0,0.0,Sepang International Circuit,Kuala Lumpur,Malaysia,Finished,Heikki Kovalainen,41.0,0,1
37,2007,2,Malaysian Grand Prix,2007-04-08,25,3,19,9.0,9,0.0,56.0,19.0,1:37.864,203.903,0.0,0.0,1974-02-15,Austrian,Williams,British,2.0,5.0,0.0,0.0,11.0,0.0,Sepang International Circuit,Kuala Lumpur,Malaysia,Finished,Alexander Wurz,49.0,0,1
37,2007,2,Malaysian Grand Prix,2007-04-08,17,9,10,10.0,10,0.0,56.0,55.0,1:38.540,202.504,0.0,0.0,1976-08-27,Australian,Red Bull,Austrian,0.0,6.0,0.0,0.0,12.0,0.0,Sepang International Circuit,Kuala Lumpur,Malaysia,Finished,Mark Webber,47.0,0,1
37,2007,2,Malaysian Grand Prix,2007-04-08,22,11,22,11.0,11,0.0,55.0,32.0,1:38.566,202.451,0.0,0.0,1972-05-23,Brazilian,Honda,Japanese,0.0,7.0,0.0,0.0,13.0,0.0,Sepang International Circuit,Kuala Lumpur,Malaysia,+1 Lap,Rubens Barrichello,51.0,0,1
37,2007,2,Malaysian Grand Prix,2007-04-08,18,11,15,12.0,12,0.0,55.0,54.0,1:38.658,202.262,0.0,22.0,1980-01-19,British,Honda,Japanese,0.0,7.0,0.0,0.0,15.0,0.0,Sepang International Circuit,Kuala Lumpur,Malaysia,+1 Lap,Jenson Button,43.0,0,1
37,2007,2,Malaysian Grand Prix,2007-04-08,11,8,14,13.0,13,0.0,55.0,37.0,1:38.496,202.595,0.0,0.0,1977-01-28,Japanese,Super Aguri,Japanese,0.0,8.0,0.0,0.0,14.0,0.0,Sepang International Circuit,Kuala Lumpur,Malaysia,+1 Lap,Takuma Sato,46.0,0,1
37,2007,2,Malaysian Grand Prix,2007-04-08,26,5,17,14.0,14,0.0,55.0,54.0,1:39.098,201.364,0.0,0.0,1983-01-24,American,AlphaTauri,Italian,0.0,9.0,0.0,0.0,17.0,0.0,Sepang International Circuit,Kuala Lumpur,Malaysia,+1 Lap,Scott Speed,40.0,0,1
37,2007,2,Malaysian Grand Prix,2007-04-08,23,7,9,15.0,15,0.0,55.0,52.0,1:39.243,201.07,2.0,0.0,1975-06-30,German,Toyota,Japanese,3.0,4.0,0.0,1.0,10.0,0.0,Sepang International Circuit,Kuala Lumpur,Malaysia,+1 Lap,Ralf Schumacher,48.0,0,1
37,2007,2,Malaysian Grand Prix,2007-04-08,19,8,18,16.0,16,0.0,55.0,32.0,1:39.566,200.417,0.0,0.0,1979-04-18,British,Super Aguri,Japanese,0.0,8.0,0.0,0.0,18.0,0.0,Sepang International Circuit,Kuala Lumpur,Malaysia,+1 Lap,Anthony Davidson,44.0,0,1
37,2007,2,Malaysian Grand Prix,2007-04-08,24,5,16,17.0,17,0.0,55.0,21.0,1:38.447,202.695,0.0,0.0,1980-08-06,Italian,AlphaTauri,Italian,0.0,9.0,0.0,0.0,16.0,0.0,Sepang International Circuit,Kuala Lumpur,Malaysia,+1 Lap,Vitantonio Liuzzi,43.0,0,1
37,2007,2,Malaysian Grand Prix,2007-04-08,9,2,7,18.0,18,0.0,55.0,53.0,1:38.874,201.82,5.0,88.0,1984-12-07,Polish,BMW Sauber,German,10.0,2.0,0.0,0.0,20.0,0.0,Sepang International Circuit,Kuala Lumpur,Malaysia,+1 Lap,Robert Kubica,38.0,0,1
37,2007,2,Malaysian Grand Prix,2007-04-08,3,3,6,0.0,19,0.0,42.0,18.0,1:37.704,204.237,0.0,6.0,1985-06-27,German,Williams,British,2.0,5.0,0.0,2.0,8.0,0.0,Sepang International Circuit,Kuala Lumpur,Malaysia,Hydraulics,Nico Rosberg,38.0,0,1
37,2007,2,Malaysian Grand Prix,2007-04-08,14,9,13,0.0,20,0.0,36.0,28.0,1:38.098,203.416,0.0,0.0,1971-03-27,British,Red Bull,Austrian,0.0,6.0,0.0,0.0,0.0,0.0,Sepang International Circuit,Kuala Lumpur,Malaysia,Brakes,David Coulthard,52.0,0,1
37,2007,2,Malaysian Grand Prix,2007-04-08,27,12,20,0.0,21,0.0,7.0,5.0,1:41.495,196.608,0.0,0.0,1979-04-16,Dutch,Spyker,Dutch,0.0,10.0,0.0,0.0,0.0,0.0,Sepang International Circuit,Kuala Lumpur,Malaysia,Engine,Christijan Albers,44.0,0,1
37,2007,2,Malaysian Grand Prix,2007-04-08,16,12,21,0.0,22,0.0,0.0,0.0,\N,203.69010706057733,0.0,99.0,1983-01-11,German,Spyker,Dutch,0.0,10.0,0.0,0.0,19.0,0.0,Sepang International Circuit,Kuala Lumpur,Malaysia,Collision,Adrian Sutil,40.0,0,1
38,2007,3,Bahrain Grand Prix,2007-04-15,13,6,1,1.0,1,10.0,57.0,42.0,1:34.067,207.12,16.0,19.0,1981-04-25,Brazilian,Ferrari,Italian,39.0,1.0,2.0,17.0,4.0,1.0,Bahrain International Circuit,Sakhir,Bahrain,Finished,Felipe Massa,42.0,0,1
38,2007,3,Bahrain Grand Prix,2007-04-15,1,1,2,2.0,2,8.0,57.0,18.0,1:34.270,206.674,12.0,44.0,1985-01-07,British,McLaren,British,44.0,11.0,1.0,22.0,3.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,Finished,Lewis Hamilton,38.0,0,1
38,2007,3,Bahrain Grand Prix,2007-04-15,8,6,3,3.0,3,6.0,57.0,39.0,1:34.357,206.483,16.0,7.0,1979-10-17,Finnish,Ferrari,Italian,39.0,1.0,2.0,22.0,2.0,1.0,Bahrain International Circuit,Sakhir,Bahrain,Finished,Kimi Räikkönen,43.0,0,1
38,2007,3,Bahrain Grand Prix,2007-04-15,2,2,5,4.0,4,5.0,57.0,38.0,1:34.470,206.236,8.0,0.0,1977-05-10,German,BMW Sauber,German,18.0,2.0,0.0,15.0,5.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,Finished,Nick Heidfeld,46.0,0,1
38,2007,3,Bahrain Grand Prix,2007-04-15,4,1,4,5.0,5,4.0,57.0,46.0,1:34.420,206.346,12.0,14.0,1981-07-29,Spanish,McLaren,British,44.0,11.0,1.0,22.0,1.0,1.0,Bahrain International Circuit,Sakhir,Bahrain,Finished,Fernando Alonso,42.0,0,1
38,2007,3,Bahrain Grand Prix,2007-04-15,9,2,6,6.0,6,3.0,57.0,46.0,1:34.819,205.477,8.0,88.0,1984-12-07,Polish,BMW Sauber,German,18.0,2.0,0.0,3.0,8.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,Finished,Robert Kubica,38.0,0,1
38,2007,3,Bahrain Grand Prix,2007-04-15,15,7,9,7.0,7,2.0,57.0,40.0,1:35.153,204.756,2.0,0.0,1974-07-13,Italian,Toyota,Japanese,5.0,4.0,0.0,4.0,7.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,Finished,Jarno Trulli,49.0,0,1
38,2007,3,Bahrain Grand Prix,2007-04-15,21,4,7,8.0,8,1.0,57.0,51.0,1:35.200,204.655,1.0,0.0,1973-01-14,Italian,Renault,French,9.0,3.0,0.0,8.0,6.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,Finished,Giancarlo Fisichella,50.0,0,1
38,2007,3,Bahrain Grand Prix,2007-04-15,5,4,12,9.0,9,0.0,57.0,27.0,1:35.475,204.065,1.0,0.0,1981-10-19,Finnish,Renault,French,9.0,3.0,0.0,1.0,10.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,Finished,Heikki Kovalainen,41.0,0,1
38,2007,3,Bahrain Grand Prix,2007-04-15,3,3,10,10.0,10,0.0,57.0,51.0,1:35.556,203.893,0.0,6.0,1985-06-27,German,Williams,British,2.0,5.0,0.0,2.0,9.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,Finished,Nico Rosberg,38.0,0,1
38,2007,3,Bahrain Grand Prix,2007-04-15,25,3,11,11.0,11,0.0,56.0,27.0,1:35.992,202.966,0.0,0.0,1974-02-15,Austrian,Williams,British,2.0,5.0,0.0,0.0,12.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,+1 Lap,Alexander Wurz,49.0,0,1
38,2007,3,Bahrain Grand Prix,2007-04-15,23,7,14,12.0,12,0.0,56.0,37.0,1:35.845,203.278,2.0,0.0,1975-06-30,German,Toyota,Japanese,5.0,4.0,0.0,1.0,11.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,+1 Lap,Ralf Schumacher,48.0,0,1
38,2007,3,Bahrain Grand Prix,2007-04-15,22,11,15,13.0,13,0.0,56.0,50.0,1:35.842,203.284,0.0,0.0,1972-05-23,Brazilian,Honda,Japanese,0.0,7.0,0.0,0.0,14.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,+1 Lap,Rubens Barrichello,51.0,0,1
38,2007,3,Bahrain Grand Prix,2007-04-15,27,12,22,14.0,14,0.0,55.0,40.0,1:37.184,200.477,0.0,0.0,1979-04-16,Dutch,Spyker,Dutch,0.0,10.0,0.0,0.0,18.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,+2 Laps,Christijan Albers,44.0,0,1
38,2007,3,Bahrain Grand Prix,2007-04-15,16,12,20,15.0,15,0.0,53.0,45.0,1:36.772,201.33,0.0,99.0,1983-01-11,German,Spyker,Dutch,0.0,10.0,0.0,0.0,20.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,+4 Laps,Adrian Sutil,40.0,0,1
38,2007,3,Bahrain Grand Prix,2007-04-15,19,8,13,16.0,16,0.0,51.0,27.0,1:36.111,202.715,0.0,0.0,1979-04-18,British,Super Aguri,Japanese,0.0,8.0,0.0,0.0,21.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,Engine,Anthony Davidson,44.0,0,1
38,2007,3,Bahrain Grand Prix,2007-04-15,17,9,8,0.0,17,0.0,41.0,37.0,1:35.705,203.575,0.0,0.0,1976-08-27,Australian,Red Bull,Austrian,0.0,6.0,0.0,0.0,13.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,Gearbox,Mark Webber,47.0,0,1
38,2007,3,Bahrain Grand Prix,2007-04-15,14,9,21,0.0,18,0.0,36.0,34.0,1:35.384,204.26,0.0,0.0,1971-03-27,British,Red Bull,Austrian,0.0,6.0,0.0,0.0,0.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,Driveshaft,David Coulthard,52.0,0,1
38,2007,3,Bahrain Grand Prix,2007-04-15,11,8,17,0.0,19,0.0,34.0,23.0,1:36.359,202.193,0.0,0.0,1977-01-28,Japanese,Super Aguri,Japanese,0.0,8.0,0.0,0.0,15.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,Engine,Takuma Sato,46.0,0,1
38,2007,3,Bahrain Grand Prix,2007-04-15,24,5,18,0.0,20,0.0,26.0,23.0,1:35.723,203.537,0.0,0.0,1980-08-06,Italian,AlphaTauri,Italian,0.0,9.0,0.0,0.0,17.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,Hydraulics,Vitantonio Liuzzi,43.0,0,1
38,2007,3,Bahrain Grand Prix,2007-04-15,18,11,16,0.0,21,0.0,0.0,0.0,\N,203.69010706057733,0.0,22.0,1980-01-19,British,Honda,Japanese,0.0,7.0,0.0,0.0,16.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,Collision,Jenson Button,43.0,0,1
38,2007,3,Bahrain Grand Prix,2007-04-15,26,5,19,0.0,22,0.0,0.0,0.0,\N,203.69010706057733,0.0,0.0,1983-01-24,American,AlphaTauri,Italian,0.0,9.0,0.0,0.0,19.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,Collision,Scott Speed,40.0,0,1
39,2007,4,Spanish Grand Prix,2007-05-13,13,6,1,1.0,1,10.0,65.0,14.0,1:22.680,202.685,10.0,19.0,1981-04-25,Brazilian,Ferrari,Italian,49.0,1.0,3.0,27.0,3.0,2.0,Circuit de Barcelona-Catalunya,Montmeló,Spain,Finished,Felipe Massa,42.0,0,1
39,2007,4,Spanish Grand Prix,2007-05-13,1,1,4,2.0,2,8.0,65.0,20.0,1:22.876,202.205,14.0,44.0,1985-01-07,British,McLaren,British,58.0,11.0,1.0,30.0,1.0,0.0,Circuit de Barcelona-Catalunya,Montmeló,Spain,Finished,Lewis Hamilton,38.0,0,1
39,2007,4,Spanish Grand Prix,2007-05-13,4,1,2,3.0,3,6.0,65.0,17.0,1:22.966,201.986,14.0,14.0,1981-07-29,Spanish,McLaren,British,58.0,11.0,1.0,28.0,2.0,1.0,Circuit de Barcelona-Catalunya,Montmeló,Spain,Finished,Fernando Alonso,42.0,0,1
39,2007,4,Spanish Grand Prix,2007-05-13,9,2,5,4.0,4,5.0,65.0,20.0,1:23.129,201.59,5.0,88.0,1984-12-07,Polish,BMW Sauber,German,23.0,2.0,0.0,8.0,6.0,0.0,Circuit de Barcelona-Catalunya,Montmeló,Spain,Finished,Robert Kubica,38.0,0,1
39,2007,4,Spanish Grand Prix,2007-05-13,14,9,9,5.0,5,4.0,65.0,18.0,1:23.524,200.636,4.0,0.0,1971-03-27,British,Red Bull,Austrian,4.0,6.0,0.0,4.0,9.0,0.0,Circuit de Barcelona-Catalunya,Montmeló,Spain,Finished,David Coulthard,52.0,0,1
39,2007,4,Spanish Grand Prix,2007-05-13,3,3,11,6.0,6,3.0,65.0,60.0,1:23.693,200.231,3.0,6.0,1985-06-27,German,Williams,British,5.0,4.0,0.0,5.0,8.0,0.0,Circuit de Barcelona-Catalunya,Montmeló,Spain,Finished,Nico Rosberg,38.0,0,1
39,2007,4,Spanish Grand Prix,2007-05-13,5,4,8,7.0,7,2.0,65.0,32.0,1:22.980,201.952,2.0,0.0,1981-10-19,Finnish,Renault,French,11.0,3.0,0.0,3.0,11.0,0.0,Circuit de Barcelona-Catalunya,Montmeló,Spain,Finished,Heikki Kovalainen,41.0,0,1
39,2007,4,Spanish Grand Prix,2007-05-13,11,8,13,8.0,8,1.0,64.0,23.0,1:24.110,199.239,1.0,0.0,1977-01-28,Japanese,Super Aguri,Japanese,1.0,7.0,0.0,1.0,12.0,0.0,Circuit de Barcelona-Catalunya,Montmeló,Spain,+1 Lap,Takuma Sato,46.0,0,1
39,2007,4,Spanish Grand Prix,2007-05-13,21,4,10,9.0,9,0.0,64.0,57.0,1:23.560,200.55,2.0,0.0,1973-01-14,Italian,Renault,French,11.0,3.0,0.0,8.0,7.0,0.0,Circuit de Barcelona-Catalunya,Montmeló,Spain,+1 Lap,Giancarlo Fisichella,50.0,0,1
39,2007,4,Spanish Grand Prix,2007-05-13,22,11,12,10.0,10,0.0,64.0,16.0,1:24.287,198.82,0.0,0.0,1972-05-23,Brazilian,Honda,Japanese,0.0,8.0,0.0,0.0,15.0,0.0,Circuit de Barcelona-Catalunya,Montmeló,Spain,+1 Lap,Rubens Barrichello,51.0,0,1
39,2007,4,Spanish Grand Prix,2007-05-13,19,8,15,11.0,11,0.0,64.0,59.0,1:24.291,198.811,1.0,0.0,1979-04-18,British,Super Aguri,Japanese,1.0,7.0,0.0,0.0,17.0,0.0,Circuit de Barcelona-Catalunya,Montmeló,Spain,+1 Lap,Anthony Davidson,44.0,0,1
39,2007,4,Spanish Grand Prix,2007-05-13,18,11,14,12.0,12,0.0,64.0,64.0,1:24.186,199.059,0.0,22.0,1980-01-19,British,Honda,Japanese,0.0,8.0,0.0,0.0,18.0,0.0,Circuit de Barcelona-Catalunya,Montmeló,Spain,+1 Lap,Jenson Button,43.0,0,1
39,2007,4,Spanish Grand Prix,2007-05-13,16,12,20,13.0,13,0.0,63.0,57.0,1:25.191,196.71,0.0,99.0,1983-01-11,German,Spyker,Dutch,0.0,9.0,0.0,0.0,19.0,0.0,Circuit de Barcelona-Catalunya,Montmeló,Spain,+2 Laps,Adrian Sutil,40.0,0,1
39,2007,4,Spanish Grand Prix,2007-05-13,27,12,21,14.0,14,0.0,63.0,61.0,1:25.260,196.551,0.0,0.0,1979-04-16,Dutch,Spyker,Dutch,0.0,9.0,0.0,0.0,20.0,0.0,Circuit de Barcelona-Catalunya,Montmeló,Spain,+2 Laps,Christijan Albers,44.0,0,1
39,2007,4,Spanish Grand Prix,2007-05-13,2,2,7,0.0,15,0.0,46.0,22.0,1:23.483,200.735,5.0,0.0,1977-05-10,German,BMW Sauber,German,23.0,2.0,0.0,15.0,5.0,0.0,Circuit de Barcelona-Catalunya,Montmeló,Spain,Gearbox,Nick Heidfeld,46.0,0,1
39,2007,4,Spanish Grand Prix,2007-05-13,23,7,17,0.0,16,0.0,44.0,37.0,1:24.003,199.492,0.0,0.0,1975-06-30,German,Toyota,Japanese,5.0,5.0,0.0,1.0,13.0,0.0,Circuit de Barcelona-Catalunya,Montmeló,Spain,Suspension,Ralf Schumacher,48.0,0,1
39,2007,4,Spanish Grand Prix,2007-05-13,24,5,16,0.0,17,0.0,19.0,18.0,1:25.207,196.673,0.0,0.0,1980-08-06,Italian,AlphaTauri,Italian,0.0,10.0,0.0,0.0,21.0,0.0,Circuit de Barcelona-Catalunya,Montmeló,Spain,Retired,Vitantonio Liuzzi,43.0,0,1
39,2007,4,Spanish Grand Prix,2007-05-13,26,5,22,0.0,18,0.0,9.0,6.0,1:26.238,194.322,0.0,0.0,1983-01-24,American,AlphaTauri,Italian,0.0,10.0,0.0,0.0,22.0,0.0,Circuit de Barcelona-Catalunya,Montmeló,Spain,Tyre,Scott Speed,40.0,0,1
39,2007,4,Spanish Grand Prix,2007-05-13,8,6,3,0.0,19,0.0,9.0,7.0,1:23.475,200.754,10.0,7.0,1979-10-17,Finnish,Ferrari,Italian,49.0,1.0,3.0,22.0,4.0,1.0,Circuit de Barcelona-Catalunya,Montmeló,Spain,Suspension,Kimi Räikkönen,43.0,0,1
